"AV NORDESTINA, 3010-PIRITUBA, São Paulo - SP",1.Compra e venda,211050
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-VL CURUCA, São Paulo - SP",1.Compra e venda,260000
"AV NORDESTINA, 3010-VL CURUCA, São Paulo - SP",1.Compra e venda,204750
"AV NORDESTINA, 3010-VL CURUCA, São Paulo - SP",1.Compra e venda,207900
"AV NORDESTINA, 3010-PIRITUBA, São Paulo - SP",1.Compra e venda,264000
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-PIRITUBA, São Paulo - SP",1.Compra e venda,264000
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-, São Paulo - SP",1.Compra e venda,264000
"R DOMINGOS DE MORAIS, 770-PIRITUBA, São Paulo - SP",4.Arrematação (em leilão ou hasta pública),"359316,34"
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-VL CURUCA, São Paulo - SP",1.Compra e venda,264000
"AV NORDESTINA, 3010-VL CURUCA, São Paulo - SP",1.Compra e venda,204750
"AV NORDESTINA, 3010-VL CURUCA, São Paulo - SP",1.Compra e venda,203700
"AV NORDESTINA, 3010-PIRITUBA, São Paulo - SP",1.Compra e venda,203700
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-VL CURUCA, São Paulo - SP",1.Compra e venda,260000
"AV NORDESTINA, 3010-VL CURUCA, São Paulo - SP",1.Compra e venda,206850
"AV NORDESTINA, 3010-, São Paulo - SP",1.Compra e venda,206850
"R ALF FRAZAO, 11-AMERICANOPOLIS, São Paulo - SP",1.Compra e venda,235000
"R MARCO GAGLIANO, 99999-MOOCA, São Paulo - SP",1.Compra e venda,386000
"AV PRES WILSON, 274-VL CURUCA, São Paulo - SP",1.Compra e venda,250000
"AV NORDESTINA, 3010-VL CURUCA, São Paulo - SP",1.Compra e venda,203700
"AV NORDESTINA, 3010-VL CURUCA, São Paulo - SP",1.Compra e venda,203700
"AV NORDESTINA, 3010-VL CURUCA, São Paulo - SP",1.Compra e venda,206850
"AV NORDESTINA, 3010-VILA PROGREDIOR, São Paulo - SP",1.Compra e venda,204750
"R CARLOS LIMA MOREL, 164-LAPA, São Paulo - SP",1.Compra e venda,"1085543,71"
"R CATAO, 72-VILA CARRAO, São Paulo - SP",2.Cessão de direitos relativos a compromisso de compra e venda,1600
"R MARIA CECILIA, 51-TORRE A - SKY, São Paulo - SP",1.Compra e venda,1270000
"R ULISSES CRUZ, 668-VILA RE, São Paulo - SP",1.Compra e venda,1650000
"R CARLOS MARIA STEIMBERG, 99999-VILA MARIA, São Paulo - SP",1.Compra e venda,"234350,9"
"R GONCALO FERREIRA, 30-PIRITUBA, São Paulo - SP",1.Compra e venda,310000
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-, São Paulo - SP",1.Compra e venda,238000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"R ANTONIO GIL, 50-BLOCO 2, São Paulo - SP",1.Compra e venda,"368512,74"
"R MARCILIO DIAS, 311-VILA GUIHERME, São Paulo - SP",1.Compra e venda,445000
"AV JOAQUINA RAMALHO, 408-ED ACTUAL VANGUARD, São Paulo - SP",1.Compra e venda,365108
"R NELSON GAMA DE OLIVEIRA, 1113-SANTA CECILIA, São Paulo - SP",1.Compra e venda,780000
"R JAGUARIBE, 495-HELBOR SPAZIO VITA, São Paulo - SP",1.Compra e venda,"324316,52"
"R PDE CALDAS BARBOSA, 155-VL CURUCA, São Paulo - SP",1.Compra e venda,472390
"AV NORDESTINA, 3010-JARDIM PRUDENCIA, São Paulo - SP",1.Compra e venda,207900
"R DAS FLECHAS, 601-AMERICANOPOLIS, São Paulo - SP",1.Compra e venda,266000
"R MARCO GAGLIANO, 99999-, São Paulo - SP",1.Compra e venda,251000
"R GAL GOIS MONTEIRO, 18-AMERICANOPOLIS, São Paulo - SP",1.Compra e venda,569000
"R MARCO GAGLIANO, 99999-VL CURUCA, São Paulo - SP",1.Compra e venda,251000
"AV NORDESTINA, 3010-, São Paulo - SP",1.Compra e venda,211050
"PC JULIO MESQUITA, 97-BAIRRO DO LIMAO, São Paulo - SP",1.Compra e venda,433575
"AV NSRA DO O, 99999-BAIRRO DO LIMAO, São Paulo - SP",1.Compra e venda,"714248,26"
"AV NSRA DO O, 99999-, São Paulo - SP",1.Compra e venda,"38374,85"
"R JABIACU, 97-CITY JARAGUA, São Paulo - SP",1.Compra e venda,479000
"R JAIRO DE ALMEIDA MACHADO, 253-LAPA, São Paulo - SP",1.Compra e venda,340000
"R FRANCISCO CORAZZA, 99999-COND TERRA BRASILIS, São Paulo - SP",1.Compra e venda,410000
"R DESEM MANOEL CARLOS DA COSTA LEITE, 114-PINHEIROS ED, São Paulo - SP",1.Compra e venda,318000
"R FERNAO DIAS, 400-BELENZINHO, São Paulo - SP",1.Compra e venda,700000
"R SERRA DE JAIRE, 78-, São Paulo - SP",1.Compra e venda,270000
"AV ADOLFO PINHEIRO, 1710-SANTA CECILIA, São Paulo - SP",1.Compra e venda,677340
"R JAGUARIBE, 495-AMERICANOPOLIS, São Paulo - SP",1.Compra e venda,"421179,92"
"R MARCO GAGLIANO, 99999-AMERICANOPOLIS, São Paulo - SP",1.Compra e venda,250000
"R MARCO GAGLIANO, 99999-ALT N 298, São Paulo - SP",1.Compra e venda,264000
"R MICHEL ABUD ATIE, 99999-JABAQUARA, São Paulo - SP",1.Compra e venda,302418
"R DAS OITICICAS, 566-MOEMA, São Paulo - SP",1.Compra e venda,375000
"AL DOS JURUPIS, 1809-TORRE A, São Paulo - SP",1.Compra e venda,583000
"R IBITIRAMA, 2200-JACANA, São Paulo - SP",1.Compra e venda,440000
"R BENJAMIN PEREIRA, 262-, São Paulo - SP",1.Compra e venda,250000
"R BUTIA, 175-, São Paulo - SP",1.Compra e venda,685000
"R BUTIA, 175-MOEMA, São Paulo - SP",1.Compra e venda,35000
"AV LAVANDISCA, 515-, São Paulo - SP",1.Compra e venda,"2951998,37"
"AV MOFARREJ, 710-CERQUEIRA CESAR, São Paulo - SP",1.Compra e venda,650000
"R ALVES GUIMARAES, 170-TORRE 2, São Paulo - SP",1.Compra e venda,"479525,87"
"R VERGUEIRO, 8424-BUTANTA, São Paulo - SP",17.Resolução da alienação fiduciária por inadimplemento,"291893,19"
"R PROF MAXIMO RIBEIRO NUNES, 681-VILA MARIA, São Paulo - SP",1.Compra e venda,264000
"R CURUCA, 684-VL CURUCA, São Paulo - SP",1.Compra e venda,270000
"AV NORDESTINA, 3010-, São Paulo - SP",1.Compra e venda,211050
"R IBIRAPORA, 530-VILA XV DE NOVEMBRO, São Paulo - SP",1.Compra e venda,537000
"R DAMASIO PINTO, 1450-, São Paulo - SP",1.Compra e venda,243968
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 99999-BUTANTA, São Paulo - SP",1.Compra e venda,533000
"R RAUL SADDI, 88-, São Paulo - SP",1.Compra e venda,276000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 303-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R RAUL SADDI, 88-, São Paulo - SP",1.Compra e venda,275000
"R COELHO LISBOA, 260-BUTANTA, São Paulo - SP",1.Compra e venda,780000
"R RAUL SADDI, 88-BL 4, São Paulo - SP",1.Compra e venda,"251100,12"
"R ENGA AMALIA PEROLA CASSAB, 20-BUTANTA, São Paulo - SP",1.Compra e venda,220000
"R RAUL SADDI, 88-, São Paulo - SP",1.Compra e venda,"251822,98"
"AV ALBERTO AUGUSTO ALVES, 303-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R RAUL SADDI, 88-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R RAUL SADDI, 88-BUTANTA, São Paulo - SP",1.Compra e venda,275000
"R RAUL SADDI, 88-PQ SAO DOMINGOS, São Paulo - SP",1.Compra e venda,275000
"R PROF JOSE MARIA CALAZANS NOGUEIRA, 99999-BLOCO C, São Paulo - SP",1.Compra e venda,475000
"AV PDE ARLINDO VIEIRA, 3175-, São Paulo - SP",1.Compra e venda,259000
"R S GONCALO DO SAPUCAI, 150-LAPA, São Paulo - SP",1.Compra e venda,170000
"R FRANCISCO CORAZZA, 99999-, São Paulo - SP",1.Compra e venda,"725630,67"
"R AUGUSTO FERREIRA DE MORAIS, 602-, São Paulo - SP",1.Compra e venda,264000
"R AUGUSTO FERREIRA DE MORAIS, 602-BLOCO A, São Paulo - SP",1.Compra e venda,264000
"R DOMINGOS LOPES DA SILVA, 911-INDIANOPOLIS, São Paulo - SP",1.Compra e venda,534490
"AV RUBEM BERTA, 850-BUTANTA, São Paulo - SP",1.Compra e venda,990000
"R RAUL SADDI, 88-BUTANTA, São Paulo - SP",1.Compra e venda,359000
"R RAUL SADDI, 88-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R PROF MAXIMO RIBEIRO NUNES, 681-BUTANTA, São Paulo - SP",1.Compra e venda,250000
"R RAUL SADDI, 88-VL CURUCA, São Paulo - SP",1.Compra e venda,263000
"AV NORDESTINA, 3010-PIRITUBA, São Paulo - SP",1.Compra e venda,203700
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R RAUL SADDI, 88-PIRITUBA, São Paulo - SP",1.Compra e venda,"248439,28"
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-PIRITUBA, São Paulo - SP",1.Compra e venda,302000
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-LAPA, São Paulo - SP",1.Compra e venda,264000
"R FRANCISCO CORAZZA, 99999-PIRITUBA, São Paulo - SP",1.Compra e venda,"446531,59"
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R RAUL SADDI, 88-, São Paulo - SP",1.Compra e venda,276000
"R FRANCISCO ROSSANO, 71-JD IMPERADOR, São Paulo - SP",1.Compra e venda,260000
"AV DO CURSINO, 99999-HORTO DO YPE, São Paulo - SP",1.Compra e venda,228000
"R ANTONIO AMBUBA, 90-, São Paulo - SP",1.Compra e venda,260000
"R BORGES LADARIO, 411-REMANESCENTE T BLOCO A, São Paulo - SP",1.Compra e venda,465000
"R ASCENCIONAL, 237-, São Paulo - SP",1.Compra e venda,"517937,3"
"AV ALBERTO AUGUSTO ALVES, 151-MANDAQUI, São Paulo - SP",1.Compra e venda,264000
"R DOMINGOS JOSE FERREIRA, 36-, São Paulo - SP",1.Compra e venda,348000
"R JOSE BATISTA PEREIRA, 99999-, São Paulo - SP",1.Compra e venda,260300
"AV DOS OURIVES, 99999-PIRITUBA, São Paulo - SP",1.Compra e venda,220000
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"R DR ANGELO VITA, 99999-VILA ARRIETE, São Paulo - SP",1.Compra e venda,861000
"AV INTERLAGOS, 3239-, São Paulo - SP",1.Compra e venda,360000
"AV ALBERTO AUGUSTO ALVES, 151-BUTANTA, São Paulo - SP",1.Compra e venda,230000
"R RAUL SADDI, 88-, São Paulo - SP",1.Compra e venda,276000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R RAUL SADDI, 88-AMERICANOPOLIS, São Paulo - SP",1.Compra e venda,359000
"R MARCO GAGLIANO, 99999-, São Paulo - SP",1.Compra e venda,250000
"AV RANGEL PESTANA, 1326-TORRE 4, São Paulo - SP",4.Arrematação (em leilão ou hasta pública),43800
"R PASCOAL RANIERI MAZZILLI, 277-COND PCA DAS FLORES, São Paulo - SP",1.Compra e venda,300000
"R GAL PORFIRIO DA PAZ, 1350-JD DIMAR, São Paulo - SP",1.Compra e venda,360000
"R JORGE FARES, 178-SAO MATEUS, São Paulo - SP",1.Compra e venda,255000
"R ANDRE DE ALMEIDA, 99999-BUTANTA, São Paulo - SP",1.Compra e venda,230000
"R RAUL SADDI, 88-, São Paulo - SP",1.Compra e venda,275000
"R COELHO DE CARVALHO, 582-JARDIM TRUSSARDI, São Paulo - SP",1.Compra e venda,1180000
"R LEVON APOVIAN, 172-BLOCO 2, São Paulo - SP",1.Compra e venda,243000
"R CASCADO, 38-, São Paulo - SP",1.Compra e venda,235000
"R FRANCISCO DIAS, 32-JD IMPERADOR, São Paulo - SP",1.Compra e venda,819580
"AV DO CURSINO, 99999-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R RAUL SADDI, 88-TORRE B, São Paulo - SP",1.Compra e venda,"243477,53"
"AV ALBERT BARTHOLOME, 434-BUTANTA, São Paulo - SP",1.Compra e venda,702000
"R RAUL SADDI, 88-BUTANTA, São Paulo - SP",1.Compra e venda,"255979,75"
"R RAUL SADDI, 88-BUTANTA, São Paulo - SP",1.Compra e venda,276000
"R RAUL SADDI, 88-BUTANTA, São Paulo - SP",1.Compra e venda,"263627,26"
"R RAUL SADDI, 88-VILA CLEMENTINO, São Paulo - SP",1.Compra e venda,276000
"R TTE GOMES RIBEIRO, 57-JD SAO LUIZ, São Paulo - SP",1.Compra e venda,400000
"AV MARIA COELHO AGUIAR, 298-VILA GUILHERME, São Paulo - SP",1.Compra e venda,286770
"R AMAZONAS DA SILVA, 554-, São Paulo - SP",1.Compra e venda,300000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-VILA SONIA, São Paulo - SP",1.Compra e venda,264000
"R DIAS VIEIRA, 238-CAMPOS ELISEOS, São Paulo - SP",1.Compra e venda,242000
"R BR DE CAMPINAS, 265-, São Paulo - SP",1.Compra e venda,261382
"R VENANCIO AIRES, 433-, São Paulo - SP",1.Compra e venda,"582519,98"
"AV STA INES, 3266-, São Paulo - SP",1.Compra e venda,1000000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-VL CARRAO, São Paulo - SP",1.Compra e venda,264000
"R AGOSTINHO DE FIGUEIREDO, 398-, São Paulo - SP",1.Compra e venda,190000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-TUCURUVI, São Paulo - SP",1.Compra e venda,264000
"R TEODORO HORST, 317-VL CURUCA, São Paulo - SP",1.Compra e venda,264000
"AV NORDESTINA, 3010-, São Paulo - SP",1.Compra e venda,206850
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-PERDIZES, São Paulo - SP",1.Compra e venda,264000
"R MIN GODOI, 99999-, São Paulo - SP",1.Compra e venda,"446113,31"
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-BUTANTA, São Paulo - SP",1.Compra e venda,264000
"R PROF MAXIMO RIBEIRO NUNES, 681-, São Paulo - SP",1.Compra e venda,393000
"AV ALBERTO AUGUSTO ALVES, 151-VL CURUCA, São Paulo - SP",1.Compra e venda,264000
"AV NORDESTINA, 3010-, São Paulo - SP",1.Compra e venda,208000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"R DOM ANTONIO DOS SANTOS CABRAL, 70-, São Paulo - SP",1.Compra e venda,1230000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"R URBANO DA SILVA, 34-PIRITUBA, São Paulo - SP",1.Compra e venda,290000
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-, São Paulo - SP",1.Compra e venda,260000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,250000
"AV ALBERTO AUGUSTO ALVES, 151-VL CURUCA, São Paulo - SP",1.Compra e venda,264000
"AV NORDESTINA, 3010-, São Paulo - SP",1.Compra e venda,212000
"PC ALBERTO LION, 99999-BELA VISTA, São Paulo - SP",1.Compra e venda,264000
"R ITAPEVA, 56-, São Paulo - SP",1.Compra e venda,430000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-VL CURUCA, São Paulo - SP",1.Compra e venda,264000
"AV NORDESTINA, 3010-, São Paulo - SP",1.Compra e venda,264000
"R JUA MIRIM, 99999-BELENZINHO, São Paulo - SP",1.Compra e venda,"224178,34"
"R CESARIO ALVIM, 770-FREGUESIA DO O, São Paulo - SP",1.Compra e venda,200000
"R BARNABE COUTINHO, 563-FREGUESIA DO O, São Paulo - SP",1.Compra e venda,264000
"R BARNABE COUTINHO, 563-INDIANOPOLIS, São Paulo - SP",1.Compra e venda,264000
"AV COTOVIA, 80-, São Paulo - SP",1.Compra e venda,1150000
"AV DO ESTADO, 5588-, São Paulo - SP",1.Compra e venda,297500
"AV PAES DE BARROS, 1815-CENTRO, São Paulo - SP",1.Compra e venda,1244181
"R ALVARO DE CARVALHO, 99999-BELENZINHO, São Paulo - SP",1.Compra e venda,"383383,26"
"R SERRA DE JAIRE, 78-JARDIM INDEPENDENCIA, São Paulo - SP",1.Compra e venda,214680
"AV PROF LUIZ IGNACIO ANHAIA MELLO, 3500-CERQUEIRA CESAR, São Paulo - SP",1.Compra e venda,"679292,9"
"R ALVES GUIMARAES, 170-, São Paulo - SP",1.Compra e venda,"315031,27"
"R ANTONIO DE BARROS, 486-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-, São Paulo - SP",1.Compra e venda,264000
"AV ALBERTO AUGUSTO ALVES, 151-VILA XV DE NOVEMBRO, São Paulo - SP",1.Compra e venda,264000
"R DAMASIO PINTO, 1450-VILA MARIANA, São Paulo - SP",1.Compra e venda,"242207,7"
"R JOAQUIM TAVORA, 229-LAPA DE BAIXO, São Paulo - SP",1.Compra e venda,"346288,71"
"R MARINA CIUFULI ZANFELICE, 176-ITAQUERA, São Paulo - SP",1.Compra e venda,264000
"R SABBADO D'ANGELO, 99999-LAPA DE BAIXO, São Paulo - SP",1.Compra e venda,"242456,63"
"R MARINA CIUFULI ZANFELICE, 176-CID. NOVA S. MIGUEL, São Paulo - SP",1.Compra e venda,264000
"AV NORDESTINA, 2800-LAPA DE BAIXO, São Paulo - SP",1.Compra e venda,201000
"R MARINA CIUFULI ZANFELICE, 176-JARDIM PAULISTA, São Paulo - SP",1.Compra e venda,330000
"R GAL FONSECA TELES, 192-VL CURUCA, São Paulo - SP",1.Compra e venda,9650000
"AV NORDESTINA, 3010-TUCURUVI, São Paulo - SP",1.Compra e venda,200550
"R TEODORO HORST, 317-EDIFICIO ORLANDO, São Paulo - SP",1.Compra e venda,359000
"R CLEMENTINO CUNHA, 160-PIRITUBA, São Paulo - SP",1.Compra e venda,292000
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-, São Paulo - SP",1.Compra e venda,"203576,52"
"AV ALBERTO AUGUSTO ALVES, 303-TATUAPE, São Paulo - SP",1.Compra e venda,264000
"AV CELSO GARCIA, 99999-, São Paulo - SP",1.Compra e venda,"856488,07"
"AV ALBERTO AUGUSTO ALVES, 303-LAPA DE BAIXO, São Paulo - SP",1.Compra e venda,264000
"R MARINA CIUFULI ZANFELICE, 176-JD IMPERADOR, São Paulo - SP",1.Compra e venda,264000
"R SEM DENOMINACAO (IPI), 99999-, São Paulo - SP",1.Compra e venda,230000
"AV ALBERTO AUGUSTO ALVES, 303-VL MONTE ALEGRE, São Paulo - SP",1.Compra e venda,264000
"R DOS DEMOCRATAS, 99999-BLOCO B, São Paulo - SP",1.Compra e venda,"436213,68"
"AV DIOGO DE AZEVEDO, 22-, São Paulo - SP",1.Compra e venda,117302
"AV ALBERTO AUGUSTO ALVES, 303-VAGA DESCOBERTA, São Paulo - SP",1.Compra e venda,264000
"AV DIOGO DE AZEVEDO, 22-CHACARA DO ENCOSTO, São Paulo - SP",1.Compra e venda,22198
"PC ADEMAR NORONHA NOGUEIRA, 64-, São Paulo - SP",1.Compra e venda,550000
"AV ALBERTO AUGUSTO ALVES, 303-, São Paulo - SP",1.Compra e venda,264000
"R VENANCIO AIRES, 433-ED AIRPORT SUITES, São Paulo - SP",1.Compra e venda,"596913,56"
"R NHU-GUACU, 211-STA TEREZINHA, São Paulo - SP",1.Compra e venda,365000
"AV OLGA FADEL ABARCA, 430-, São Paulo - SP",1.Compra e venda,220000
"R ECAUNA, 99999-LAPA, São Paulo - SP",1.Compra e venda,250000
"R FRANCISCO CORAZZA, 99999-, São Paulo - SP",1.Compra e venda,"450185,21"
"R ECAUNA, 99999-COND ESTILO, São Paulo - SP",1.Compra e venda,250000
"R NEWTON PRADO, 767-, São Paulo - SP",1.Compra e venda,360000
"R LUIZ SERAPHICO JUNIOR, 99999-SAO MATEUS, São Paulo - SP",1.Compra e venda,"211416,4"
"R ANDRE DE ALMEIDA, 99999-, São Paulo - SP",1.Compra e venda,235000
"R LUIZ SERAPHICO JUNIOR, 99999-, São Paulo - SP",1.Compra e venda,"219199,2"
"R ANTONIO JULIO DOS SANTOS, 580-, São Paulo - SP",1.Compra e venda,300000
"R ANTONIO JULIO DOS SANTOS, 580-, São Paulo - SP",1.Compra e venda,30000
"R AIMBERE, 99999-PIRITUBA, São Paulo - SP",1.Compra e venda,470000
"AV RAIMUNDO PEREIRA DE MAGALHAES, 5028-LAPA, São Paulo - SP",1.Compra e venda,264000
"R FRANCISCO CORAZZA, 99999-VILA CORDEIRO  VN CASA, São Paulo - SP",1.Compra e venda,"698961,36"
"R ALVARO RODRIGUES, 295-, São Paulo - SP",1.Compra e venda,436000
"AL GABRIEL MONTEIRO DA SILVA, 2656-RES SANTA JULIA, São Paulo - SP",1.Compra e venda,3100000
"R GIOVANNI BOLTRAFFIO, 370-, São Paulo - SP",1.Compra e venda,240000
"R NSRA DA CONCEICAO, 275-TATUAPE, São Paulo - SP",1.Compra e venda,"253742,91"
"AV CELSO GARCIA, 99999-JD CUPECE, São Paulo - SP",1.Compra e venda,"731960,14"
"R PEDRO DE SEVILHA, 24-PIRITUBA, São Paulo - SP",1.Compra e venda,490000
"R OLIMPIO TOMAS FERNANDES, 1780-LAPA, São Paulo - SP",1.Compra e venda,"205450,95"
"R LUIZ GATTI, 179-BELENZINHO, São Paulo - SP",1.Compra e venda,219000
"R JULIO DE CASTILHOS, 248-PIRITUBA, São Paulo - SP",1.Compra e venda,"220044,22"
"R OLIMPIO TOMAS FERNANDES, 1780-LAPA, São Paulo - SP",1.Compra e venda,"236784,05"
"R LUIZ GATTI, 179-SOCORRO, São Paulo - SP",1.Compra e venda,255759
"R OLIVIA GUEDES PENTEADO, 884-, São Paulo - SP",1.Compra e venda,"253050,28"
"AV PAES DE BARROS, 1815-TRADICAO VL MATILDE, São Paulo - SP",1.Compra e venda,1180000
"R CEL PEDRO DIAS DE CAMPOS, 877-, São Paulo - SP",1.Compra e venda,692500
"AV CELSO GARCIA, 5011-VL EMA, São Paulo - SP",1.Compra e venda,318000
"AV CIPRIANO RODRIGUES, 316-SOCORRO, São Paulo - SP",1.Compra e venda,264000
"R OLIVIA GUEDES PENTEADO, 884-VL EMA, São Paulo - SP",1.Compra e venda,"243195,34"
"AV CIPRIANO RODRIGUES, 316-VILA PROGREDIOR, São Paulo - SP",1.Compra e venda,264000
"R GUIHEI VATANABE, 173-VL EMA, São Paulo - SP",1.Compra e venda,4300000
"AV CIPRIANO RODRIGUES, 316-SOCORRO, São Paulo - SP",1.Compra e venda,315000
"R OLIVIA GUEDES PENTEADO, 884-VILA SONIA, São Paulo - SP",1.Compra e venda,"266155,84"
